,Stop Name,Latitude,Longitude
2693,Cole St&Waller St SE-NS/PS,37.768528,-122.450427
2694,Cole St&Haight St SE-NS/PS,37.769456,-122.45061000000001
2695,Hermann St&Fillmore St SE-FS/BZ,37.770247999999995,-122.429701
2696,Church St&14TH St NW-NS/SI,37.767786,-122.428996
2697,Market St&Dolores St S-NS/SI,37.768879999999996,-122.427103
2698,Market St&Guerrero St S-NS/SI,37.77057,-122.424971
2699,Market St&Gough St S-NS/SI,37.772875,-122.42199099999999
2700,Market St&Steuart St S-NS/SB,37.794259999999994,-122.39491000000001
2701,Presidio Ave&California St NE-FS/BZ,37.787380999999996,-122.44673600000002
2702,Sutter St&Fillmore St SE-FS/BZ,37.786086,-122.432828
2703,Post St&Van Ness Ave SE-FS/BZ,37.786575,-122.421448
2704,Sutter St&Sansome St NW-FS/BZ,37.790298,-122.400674
2705,Walnut St&California St E-MB/SB,37.787492,-122.44852
2706,Sacramento St&Walnut St S-MB/SB,37.788026,-122.447979
2707,Sacramento St&Presidio Ave SW  ,37.788095,-122.447011
2708,Presidio Ave&Clay St SE-NS/PS,37.78897,-122.44703999999999
2709,Presidio Ave&Jackson St SE-NS/PS,37.79071,-122.4474
2710,Jackson St&Baker St SE-FS/PS,37.791185999999996,-122.44424599999999
2711,Jackson St&Divisadero St SW-NS/BZ,37.791565000000006,-122.44130700000001
2712,Jackson St&Scott St SW-NS/PS,37.791771999999995,-122.43961200000001
2713,Jackson St&Steiner St SW-NS/BZ,37.792201,-122.43632
2714,Fillmore St&Jackson St SW-FS/BZ,37.792386,-122.434607
2715,Fillmore St&Sacramento St NW-NS/BZ,37.789925,-122.4341
2716,Fillmore St&Pine St SW-FS/BZ,37.787717,-122.433655
2717,Sutter St&Buchanan St SE-FS/BZ,37.786502,-122.429608
2718,Sutter St&Laguna St SW-NS/BZ,37.786646999999995,-122.42845700000001
2719,Post St&Laguna St SE-FS/BZ,37.785773999999996,-122.427675
2720,Post St&Octavia St SW-NS/BZ,37.785906,-122.426654
2721,Post St&Gough St SW-NS/BZ,37.786174,-122.424761
2722,Post St&Polk St SE-FS/BZ,37.7868,-122.41956
2723,Post St&Larkin St SE-FS/BZ,37.78705,-122.41771999999999
2724,Post St&Hyde St SE-FS/BZ,37.787240000000004,-122.41626000000001
2725,Post St&Leavenworth St SE-FS/BZ,37.78745,-122.41458999999999
2726,Post St&Jones St SE-FS/BZ,37.78765,-122.41295
2727,Post St&Taylor St SE-FS/BZ,37.78788,-122.41131999999999
2728,Post St&Powell St SE-FS/BZ,37.7883,-122.40793000000001
2729,Post St&Grant Ave S-MB/BB,37.78855,-122.40598999999999
2730,Kearny St&Sutter St SE-NS/BZ,37.789746,-122.403724
2731,Bush St&Montgomery St SE-FS/BZ,37.790924,-122.40211799999999
2732,Jackson St&Fillmore St NW-FS/BZ,37.792528999999995,-122.434676
2733,Pacific Ave&Polk St NE-NS/BZ,37.795114,-122.42148
2734,Pacific Ave&Van Ness Ave SE-FS/BZ,37.794784,-122.422901
2735,Pacific Ave&Powell St SW-NS/PS,37.796405,-122.410175
2736,Sansome St&California St NW-NS/BZ,37.79318,-122.40122
2737,2nd St&Howard St S-FS/BZ,37.786559000000004,-122.398109
2738,Townsend St&4th St N-NS/BZ,37.777189,-122.394975
2739,Townsend St&7th St W-FS/BZ,37.771695,-122.40194699999999
2740,17th St&De Haro St OB SW-NS/PS,37.764771,-122.401711
2741,24th St & Potrero Ave,37.753067,-122.40621000000002
2742,Jackson St&Steiner St NE-NS/AB,37.79235,-122.436109
2743,Steiner St&Washington St NW-NS/PS,37.791449,-122.436132
2744,Washington St&Fillmore St SW-NS/PS,37.791503000000006,-122.434481
2745,Washington St&Webster St SW-NS/PS,37.791716,-122.432842
2746,Washington St&Buchanan St SW-NS/PS,37.791921,-122.431191
2747,Washington St&Laguna St SE-FS/SB,37.79218,-122.429116
2748,Washington St&Gough St SW-NS/SB,37.792545000000004,-122.42625
2749,Washington St&Franklin St SW-NS/SB,37.792759000000004,-122.42461000000002
2750,Van Ness Ave&Jackson St NE-FS/BZ,37.794177000000005,-122.423005
2751,Pacific Ave&Polk St SE-FS/BZ,37.794998,-122.42125
2752,Pacific Ave&Larkin St SW-NS/PS,37.795149,-122.42003500000001
2753,Pacific Ave&Hyde St SW-NS/PS,37.795381,-122.41839499999999
2754,Pacific Ave&Leavenworth St SW-NS/PS,37.795586,-122.416744
2755,Pacific Ave&Jones St SW-NS/PS,37.795790999999994,-122.41510500000001
2756,Pacific Ave&Taylor St SW-NS/PS,37.795995,-122.41346499999999
2757,Pacific Ave&Mason St SW-NS/SB,37.796209000000005,-122.41181399999999
2758,Broadway&Stockton St SE-FS/BZ,37.797591,-122.408294
2759,Broadway&Columbus Ave SE-FS/BZ,37.797831,-122.406345
2760,Broadway&Montgomery St SW-NS/BB,37.798134000000005,-122.40396000000001
2761,Broadway&Sansome St SW-NS/BB,37.798392,-122.40234299999999
2762,Sansome St&Jackson St SW-FS/BZ,37.796527000000005,-122.401909
2763,Sansome St&Clay St SW-FS/BZ,37.794470000000004,-122.40149
2764,Sansome St&Sutter St NW-NS/BB,37.79034,-122.40061000000001
2765,2nd St & Stevenson St W-FS/BZ,37.78862,-122.40065
2766,2nd St&Harrison St S-FS/BZ,37.784095,-122.395016
2767,2nd St&Brannan St W-NS/SB,37.781853999999996,-122.392232
2768,2nd St&Townsend St W-NS/SB,37.780621999999994,-122.390685
2769,Townsend St&3rd St W-FS/BZ,37.778723,-122.393037
2770,Townsend St&5th St N-NS/BZ,37.775432,-122.3972
2771,Townsend St&6th St N-NS/SB,37.773675,-122.399424
2772,Division St&Rhode Island St SW-NS,37.76976,-122.403152
2773,Rhode Island St&Alameda St NW-NS/SB,37.768741999999996,-122.403038
2774,Rhode Island St&15th St NW-NS/SB,37.767466,-122.40291200000001
2775,Rhode Island St&16th St NW-NS/PS,37.766164,-122.402799
2776,Rhode Island St&17th St NW-NS/PS,37.76487,-122.402673
2777,Connecticut St&17TH St SW-FS/BZ,37.764749,-122.39778500000001
2778,Connecticut St&18TH St NW-NS/PS,37.762614,-122.39756899999999
2779,Connecticut St&19TH St NW-NS/PS,37.761326000000004,-122.397473
2780,20th St&Arkansas St NE-NS,37.75996,-122.39808000000001
2781,Arkansas St&22ND St NW-NS,37.75745,-122.39804
2782,Arkansas St&Madera St NW-NS,37.75597,-122.39788999999999
2783,23rd St & Dakota SE-SW/PS,37.754678000000006,-122.39677900000001
2784,14 Dakota St SW-FS/PS,37.75376,-122.39576000000001
2785,25th St&Dakota St NW-FS/PS,37.7525,-122.39483200000001
2786,25th St&Connecticut St NE-NS/PS,37.752359999999996,-122.39634
2787,25th St&Wisconsin St NE-NS/PS,37.75224,-122.39831000000001
2788,26th St&Wisconsin St NW-FS/SB,37.75111,-122.39866
2789,26th St&De Haro St NE-NS/SB,37.750859999999996,-122.40015
2790,26th St&Rhode Island St NE-NS/SB,37.750718,-122.401124
2791,Kansas St&26th St NE-FS/SB,37.750834000000005,-122.402121
2792,Kansas St&25th St SE-NS/PS,37.751886999999996,-122.40222299999999
2793,Kansas St&23rd St IB SE-NS/BZ,37.75443,-122.40248500000001
2794,23rd St&Vermont St NW-FS/BZ,37.75448,-122.40391000000001
2795,23rd St&Utah St NE-NS/BZ,37.75442,-122.40494
2796,De Haro St&16TH St SE-NS/SB,37.766056,-122.40163000000001
2797,Townsend St&7th St S-NS/SB,37.771758,-122.40169499999999
2798,Townsend St&4th St S-NS/BZ,37.777028,-122.395032
2799,2nd St&Howard St E-NS/BZ,37.786755,-122.39814299999999
2800,Sansome St&Sacramento St NE-FS/BZ,37.794055,-122.40131399999999
2801,Pacific Ave&Powell St NE-NS/BZ,37.796556,-122.40999099999999
2802,23rd St&Utah St SE-FS/BZ,37.754298,-122.405304
2803,23rd St&Vermont St SW-NS/BZ,37.754395,-122.403631
2804,23rd St&Kansas St SW-NS,37.754448,-122.40266799999999
2805,23rd St&Rhode Island St SW-NS/PS,37.754509999999996,-122.40169399999999
2806,Rhode Island St&24th St NW-NS/PS,37.753386,-122.401569
2807,Rhode Island St&25th St NW-NS/SB,37.752109999999995,-122.401467
2808,Rhode Island St&26th St NW-NS,37.750727000000005,-122.401342
2809,26th St&De Haro St SE-FS/SB,37.750753,-122.400024
2810,Wisconsin St&26th St NE-FS/PS,37.751279,-122.39828200000001
2811,25th St&Wisconsin St SE-FS/PS,37.752162,-122.398293
2812,25th St&Connecticut St SW-NS/SB,37.752241999999995,-122.39662
2813,Dakota St&25TH St NE-FS/PS,37.75268,-122.39468000000001
2814,101 Dakota St E-MB/SB,37.75374,-122.39565
2815,Dakota St&23RD St NE-NS/PS,37.754705,-122.39657199999999
2816,23rd St&Wisconsin St NE-NS,37.75481,-122.39856
2817,Wisconsin St&Madera St SE-NS/PS,37.75577,-122.39872
2818,Wisconsin St&22nd St SE-NS/PS,37.75719,-122.39886000000001
2819,20th St&Arkansas St SW-NS,37.75987,-122.39836000000001
2820,Connecticut St&19TH St SE-NS/PS,37.76115,-122.39733000000001
2821,Connecticut St&18TH St SE-NS/BZ,37.76243,-122.39741000000001
2822,Connecticut St&17TH St SE-NS/SB,37.76498,-122.39766100000001
2823,Rhode Island St&16th St NE-FS/SB,37.766324,-122.402627
2824,Rhode Island St&15th St SE-NS/SB,37.767315,-122.40272900000001
2825,Rhode Island St&Alameda St SE-NS/SB,37.768572999999996,-122.40284299999999
2826,Division St&Townsend St NE-NS/BZ,37.769894,-122.403301
2827,Townsend St&6th St S-NS/SB,37.77347,-122.39943600000001
2828,Townsend St&5th St S-NS/SB,37.775227,-122.39721100000001
2829,Townsend St&3rd St E-FS/BZ,37.778981,-122.392452
2830,2nd St&Townsend. St N-FS/BZ,37.780702000000005,-122.39055900000001
2831,2nd St&Brannan St E-NS/BZ,37.781827,-122.39194499999999
2832,2nd St&Harrison St N-FS/BZ,37.784532,-122.395325
2833,2nd St & Stevenson St E-MB/BZ,37.788282,-122.40006799999999
2834,Sansome St&Pine St SE-NS/BZ,37.79202,-122.40086000000001
2835,Sansome St&Washington St NE-FS/BZ,37.79606,-122.40166
2836,Pacific Ave&Sansome St NW-FS/BZ,37.797544,-122.402367
2837,Pacific Ave&Montgomery St NE-NS/SB,37.797393,-122.403582
2838,Pacific Ave&Kearny St NE-NS/PS,37.79717,-122.405222
2839,Pacific Ave&Grant Ave NE-NS/BZ,37.796984,-122.40673500000001
2840,Pacific Ave&Stockton St NW-FS/BZ,37.796734,-122.40858100000001
2841,Pacific Ave&Mason St NE-NS/SB,37.796378000000004,-122.41161899999999
2842,Pacific Ave&Taylor St NE-NS/PS,37.796165,-122.41327
2843,Pacific Ave&Jones St NE-NS/PS,37.79596,-122.41491
2844,Pacific Ave&Leavenworth St NE-NS/PS,37.795755,-122.416549
2845,Pacific Ave&Hyde St NE-NS/SB,37.79555,-122.4182
2846,Pacific Ave&Larkin St NE-NS/PS,37.795328000000005,-122.41986299999999
2847,Pacific Ave&Van Ness Ave NE-NS/SB,37.794891,-122.423096
2848,Jackson St&Van Ness Ave NW-FS/BZ,37.793954,-122.423154
2849,Jackson St&Franklin St NE-NS/PS,37.793812,-122.424598
2850,Jackson St&Gough St NE-NS/SB,37.79358,-122.42621000000001
2851,Jackson St&Octavia St NE-NS/SB,37.79336,-122.42786000000001
2852,Jackson St&Laguna St NE-NS/PS,37.79315,-122.4295
2853,Jackson St&Buchanan St NE-NS/PS,37.792965,-122.431202
2854,Jackson St&Webster St NE-NS/PS,37.792743,-122.43280700000001
2855,Jackson St &Van Ness Av S MB/BZ,37.793963,-122.422191
2856,Harrison St&4th St W-FS/BZ,37.780671000000005,-122.39991299999998
2857,Folsom St&11TH St W-FS/BZ,37.771833,-122.41413
2858,Folsom St&24TH St SW-FS/BB,37.752444,-122.414128
2859,24th St&Mission St NE-NS/BZ,37.752321,-122.418333
2860,Harrison St&2nd St W-FS/BZ,37.784193,-122.395451
2861,Harrison St&3rd St W-FS/BZ,37.782436,-122.397676
2862,Harrison St&5th St W-FS/BZ,37.778914,-122.40213700000001
2863,Harrison St&6th St W-FS/BZ,37.777148,-122.404362
2864,Harrison St&7th St W-FS/BZ,37.775498,-122.406438
2865,Harrison St&8th St N-NS/BZ,37.773866,-122.40851299999999
2866,Harrison St&9th St W-FS/BZ,37.772403000000004,-122.410371
2867,11th St&Harrison St N-FS/BZ,37.770691,-122.412526
2868,Folsom St&14TH St SW-FS/BZ,37.768461,-122.415667
2869,Folsom St&16TH St SW-FS/BZ,37.765231,-122.41541699999999
2870,Folsom St&18TH St SW-FS/BZ,37.761858000000004,-122.41508600000002
2871,Folsom St&20TH ST SW-FS-BB,37.758762,-122.41478899999998
2872,Folsom St&22ND St SW-FS/BB,37.75546,-122.41448100000001
2873,Folsom St&25TH St NW-NS/PS,37.750999,-122.414048
2874,Cesar Chavez St&Folsom St NW-FS/BB,37.74834,-122.41398000000001
2875,Cesar Chavez St&South Van Ness Ave NE-NS/BB,37.748305,-122.415756
2876,Cesar Chavez St&Mission St NW-FS/BB,37.748234000000004,-122.418369
2877,Valencia St&Cesar Chavez St NE-FS/BB,37.748217,-122.42021299999999
2878,Valencia St&25th St NE-FS/BZ,37.75075,-122.42043999999999
2879,24th St&Valencia St SE-FS/BZ,37.752062,-122.42051000000001
2880,24th St&Mission St SW-NS/BZ,37.752178,-122.41855
2881,Folsom St&24TH St NE-FS/BB,37.752757,-122.414024
2882,Folsom St&20TH St NE-FS/BB,37.758984999999996,-122.41461699999999
2883,Folsom St&11TH St E-FS/BZ,37.771905,-122.41395800000001
2884,Folsom St&4TH St E-FS/BZ,37.782045000000004,-122.401104
2885,Valencia St&24th St SW-FS/BZ,37.75186,-122.42074
2886,Valencia St&25th St SW-FS/BZ,37.75028,-122.42058999999999
2887,Cesar Chavez St&Valencia St SE-FS/BB,37.748056,-122.420064
2888,Cesar Chavez St&Mission St SE-FS/BB,37.7481,-122.41808200000001
2889,Folsom St&Cesar Chavez St NE-FS/BZ,37.748376,-122.413579
2890,Folsom St&25TH St SE-NS/PS,37.750828999999996,-122.41384199999999
2891,Folsom St&22ND St NE-FS/BB,37.755951,-122.414332
2892,Folsom St&18TH St NE-FS/SBZ,37.762215000000005,-122.414914
2893,Folsom St&16TH St NE-FS/BZ,37.765570000000004,-122.415245
2894,Folsom St&14TH St SE-NS/BZ,37.768461,-122.41553
2895,Folsom St&9TH St E-FS/BZ,37.773894,-122.411321
2896,Folsom St&8TH St E-FS/BZ,37.775115,-122.409773
2897,Folsom St&7TH St S-NS/BZ,37.776641,-122.407847
2898,Folsom St&6TH St E-FS/BZ,37.778628999999995,-122.405324
2899,Folsom St&5TH St E-FS/BZ,37.780386,-122.403099
2900,Folsom St&3RD St E-FS/SI,37.783989,-122.398753
2901,Jackson St&Polk St NW-FS/SB,37.794177000000005,-122.421732
2902,1701 Geneva Ave S-FS/BZ,37.71072,-122.42576000000001
2903,Geneva Ave&Carter SE-FS/BZ,37.709083,-122.423102
2904,Santos St&Geneva Ave E-FS/BZ,37.70864,-122.41986999999999
2905,Santos St&Velasco Ave S-NS/PS,37.709866999999996,-122.4193
2906,Santos St&Brookdale Ave SE-NS/BZ,37.711857,-122.418681
2907,Sunnydale Ave&Santos St SE-FS/PS,37.712231,-122.41753600000001
2908,Hahn St&Sunnydale Ave NE-FS/PS,37.71201,-122.4159
2909,Visitacion Ave&Sawyer St SW-NS/PS,37.71324,-122.41453
2910,Visitacion Ave&Britton St W-NS/PS,37.71273,-122.41263000000001
2911,Visitacion Ave&Schwerin St W-NS/PS,37.71219,-122.41078
2912,Visitacion Ave&Cora St W-NS/PS,37.7117,-122.40896000000001
2913,Visitacion Ave&Rutland St W-NS/PS,37.71144,-122.40807
2914,Bay Shore Blvd&Visitacion Ave E-FS/BZ,37.71062,-122.40388999999999
2915,San Bruno Ave&Arleta Ave NE-FS/BZ,37.712289,-122.402419
2916,San Bruno Ave&Somerset St  E-MB/BZ,37.713395,-122.401995
2917,3801 San Bruno Ave NE-FS/BZ,37.71467,-122.40046000000001
2918,San Bruno Ave&Harkness Ave NE-FS/BZ,37.718043,-122.40011399999999
2919,San Bruno Ave&Mansell St E-NS/BZ,37.721478000000005,-122.400948
2920,San Bruno Ave&Paul Ave N-FS/BZ,37.72418,-122.4021
2921,San Bruno Ave&Wayland St E-NS/BZ,37.72637,-122.40301000000001
2922,San Bruno Ave&Bacon St NE-FS/BZ,37.72797,-122.40366999999999
2923,San Bruno Ave&Thornton Ave E-NS/BZ,37.730259999999994,-122.40462
2924,Bryant St&6TH St E-FS/BZ,37.776157,-122.402231
2925,Bryant St&5TH St E-FS/BZ,37.77795,-122.39995
2926,Bryant St&4TH St S-NS/PS,37.779474,-122.398068
2927,3rd St&Perry (Harrison) St E-NS/BZ,37.782106,-122.396805
2928,3rd St&Folsom St N-FS/BZ,37.784203999999995,-122.399326
2929,3rd St&Howard St E-NS/BZ,37.784945,-122.400254
2930,3rd St&Mission St NE-FS/BZ,37.786373,-122.40211000000001
2931,Kearny St&Geary St NE-FS/BZ,37.788051,-122.40346100000001
2932,Kearny St&Bush St NE-FS/BZ,37.791004,-122.403976
2933,Kearny St&California St NE-FS/BZ,37.792878,-122.40436399999999
2934,Kearny St&Clay St NE-FS/BZ,37.794699,-122.40474099999999
2935,Kearny St&Jackson St SE-NS/BZ,37.796126,-122.405027
2936,Columbus Ave&Kearny St N-FS/BZ,37.797319,-122.40574199999999
2937,Columbus Ave&Broadway N-FS/BZ,37.798123,-122.406897
2938,Columbus Ave&Green St E-NS/BZ,37.799386,-122.408723
2939,Columbus Ave&Union St NE-FS/BZ,37.8005,-122.41035600000001
2940,Powell St&Lombard St SE-NS/PS,37.802945,-122.411272
2941,Powell St&Francisco St SE-NS/BZ,37.804809999999996,-122.41165
2942,Powell St&Bay St SE-NS/PS,37.805738,-122.411833
2943,Bay St&Midway St SE-FS/SB,37.806094,-122.40916100000001
2944,Kearny St&North Point St SE-NS/BZ,37.807182,-122.407211
2945,Powell St&Francisco St NW-NS/BZ,37.804961999999996,-122.411879
2946,Columbus Ave&Union St NW-NS/BZ,37.800384,-122.410505
2947,Kearny St&Pacific Ave NE-FS/SB,37.797331,-122.405267
2948,Stockton St&Sutter St NW-NS/BB,37.789489,-122.40706000000002
2949,Geneva St. & Schwerin St. E-FS/BZ,37.706296,-122.41308400000001
2950,City College Terminal NW-FS/SI,37.723628999999995,-122.45267
2951,North Point St&Kearny St NW-FS/BZ,37.80735,-122.4079
2952,North Point St&Stockton St NE-NS/BZ,37.80704,-122.41038
2953,Powell St&North Point St SW-FS/BZ,37.806497,-122.412176
2954,Powell St&Lombard St SW-FS/BZ,37.802766999999996,-122.411433
2955,Powell St&Filbert St NW-NS/PS,37.801232,-122.411124
2956,Stockton St&Columbus Ave SW-FS/BZ,37.799277000000004,-122.40905
2957,Broadway&Grant Ave NW-FS/BZ,37.797849,-122.40734199999999
2958,Stockton St&Pacific Ave W-MB/BB,37.797189,-122.408604
2959,Stockton St&Jackson Sts NW-NS/BB,37.795878,-122.408341
2960,Stockton St&Sacramento St W-MB/BB,37.793433,-122.40786100000001
2961,Mason St&Geary St NE-NS/BZ,37.787214,-122.40996200000001
2962,Cyril Magnin St(5th St N)&Market St NW-NS/BZ,37.784011,-122.40821000000001
2963,5th St&Mission St W-NS/BZ,37.78277,-122.40665
2964,5th St&Howard St S-FS/BZ,37.78123,-122.40473999999999
2965,5th St&Folsom St W-NS/BZ,37.78031,-122.40357
2966,San Bruno Ave&Felton St W-FS/BZ,37.729912,-122.40463100000001
2967,San Bruno Ave&Bacon St W-FS/BZ,37.72752,-122.40364699999999
2968,San Bruno Ave&Dwight St W-NS/BZ,37.72408,-122.4022
2969,San Bruno Ave&Mansell St W-NS/BZ,37.721604,-122.401223
2970,San Bruno Ave&Ward St SW-MI/BZ,37.71905,-122.40048999999999
2971,San Bruno Ave&Wilde Ave W-NS/BZ,37.71672,-122.39993
2972,3800 San Bruno Ave N-NS/BZ,37.71479,-122.40057
2973,San Bruno Ave&Somerset St NW-NS/BZ,37.713840000000005,-122.40213
2974,Bay Shore Blvd&Leland Ave W-FS/BZ,37.711138,-122.403783
2975,Visitacion Ave&Bayshore Blvd N-FS/BZ,37.710567,-122.40449299999999
2976,Visitacion Ave&Rutland St E-NS/PS,37.711488,-122.40779099999999
2977,Visitacion Ave&Schwerin St E-NS/PS,37.712247,-122.410504
2978,Visitacion Ave&Britton St E-NS/SB,37.712765000000005,-122.412371
2979,Visitacion Ave&Sawyer St E-NS/SB,37.713283000000004,-122.41423700000001
2980,Hahn St&Visitacion Ave SW-FS/SB,37.713301,-122.41548600000002
2981,Hahn St&Sunnydale Ave N-NS/PS,37.712025,-122.41604699999999
2982,Sunnydale Ave&Santos St NE-NS/SB,37.712419,-122.418177
2983,Santos St&Brookdale Ave NW-NS/BZ,37.711696,-122.41886399999999
2984,Santos St&Velasco Ave N-NS/PS,37.710028,-122.419426
2985,Geneva Ave&Santos St N-FS/BZ,37.708484000000006,-122.420354
2986,Geneva Ave&Carter St NE-NS/BZ,37.709306,-122.423217
2987,1721 Geneva Ave NE-MB/PS,37.711079999999995,-122.42627
2988,1650 Geneva Ave N-FS/BZ,37.711870000000005,-122.42818999999999
2989,Geneva Ave&Prague St E-NS/BZ,37.712832,-122.43180500000001
2990,Geneva Ave&Moscow St N-FS/BZ,37.713332,-122.433957
2991,Geneva Ave&Naples St E-NS/BZ,37.714251000000004,-122.43604199999999
2992,Church St&Duboce Ave NW-NS/BZ,37.769498999999996,-122.42916699999999
2993,4th Street & King St S-FS/SB,37.776153,-122.39394399999999
2994,3rd St&Evans Ave SW-FS/SB,37.74244,-122.38815
2995,3rd St&Carroll Ave N-NS/BZ,37.72567,-122.3943
2996,San Jose Ave&Geneva Ave E-FS/BZ,37.720827,-122.446474
2997,Ocean Ave&Mission St NW-FS/PS,37.723887,-122.43614299999999
2998,Ocean Ave&Persia Ave SE-FS/PS,37.72382,-122.43588999999999
2999,Van Ness Ave&No. Point St NW-NS/BZ,37.805108000000004,-122.425409
3000,Van Ness Ave&O'Farrell St NE-FS/BZ,37.784817,-122.421128
3001,Van Ness Ave&Sutter St NE-FS/BZ,37.78783,-122.42166
3002,Van Ness Ave&Clay St NE-FS/BZ,37.79245,-122.4226
3003,Van Ness Ave&Broadway NE-FS/BZ,37.796079999999996,-122.423331
3004,Van Ness Ave&North Point St NE-FS,37.805161,-122.425248
3005,Diamond Heights Blvd & Gold Mine Dr W,37.743590000000005,-122.43786000000001
3006,Excelsior Ave&Mission St S-FS/BZ,37.726162,-122.433577
3007,Dublin St&La Grande Ave SE-NS/BZ,37.719192,-122.425802
3008,24th St&Bryant St NW-FS/BZ,37.752853,-122.40928100000001
3009,24th St&Harrison St NW-FS/BZ,37.752694,-122.412054
3010,24th St&Folsom St NW-FS/BZ,37.752559999999995,-122.41424199999999
3011,24th St&South Van Ness Ave NE-NS,37.752445,-122.416156
3012,24th St&Valencia St NE-NS/BZ,37.752178,-122.420556
3013,24th St&Guerrero St NE-NS/BZ,37.752045,-122.422767
3014,24th St&Dolores St NW-FS/BZ,37.751903000000006,-122.42531100000001
3015,24th St&Church St NE-NS/BB,37.751778,-122.427327
3016,24th St&Sanchez St NE-NS,37.751645,-122.42955
3017,24th St&Noe St NE-NS/BZ,37.751511,-122.43177299999999
3018,24th St&Douglass St NE-NS/BZ,37.751102,-122.43836100000001
3019,24th St&Hoffman Ave NE-NS,37.750977,-122.440504
3020,25th St&Hoffman Ave N-MB,37.749309999999994,-122.44091999999999
3021,Fountain St&24TH St SE-NS,37.75075,-122.44166000000001
3022,Hoffman Ave&24th St NE-FS,37.75103,-122.44056100000002
3023,Hoffman Ave&23rd St SE-NS,37.75241,-122.44073999999999
3024,Hoffman Ave&22nd St SE-NS,37.75401,-122.44089
3025,Grand View Ave&23rd St NW-NS,37.75249,-122.44256999999999
3026,Grand View Ave&24th St NW-NS,37.750840000000004,-122.44282
3027,Grand View Ave&25th St NW-NS,37.74926,-122.44261000000002
3028,Clipper St&Diamond Heights Blvd-NS,37.74689,-122.44396
3029,Portola Dr&Woodside Ave W-FS,37.745329999999996,-122.45238
3030,Portola Dr&Laguna Honda Blvd N-NS,37.743097999999996,-122.45526100000001
3031,Portola Dr&San Pablo Ave NE-NS,37.7404,-122.46106999999999
3032,Portola Dr&Dorchester Way NE-NS,37.7401,-122.46343999999999
3033,Portola Dr&Claremont Blvd NE-NS,37.73985,-122.46503999999999
3034,Vicente St&West Portal Dr E-NS,37.73968,-122.46677
3035,14th Ave&Ulloa St NE-FS,37.7416,-122.47004
3036,14th Ave&Taraval St SE-NS,37.74317,-122.47017
3037,14th Ave&Santiago St SE-NS/PS,37.74503,-122.4703
3038,Santiago St&17th Ave NE-NS,37.74507,-122.4735
3039,17th Ave&Rivera St SE-NS,37.746745000000004,-122.473707
3040,17th Ave&Quintara St SE-NS/PS,37.748591999999995,-122.47383400000001
3041,Quintara St&19th Ave NE-NS/PS,37.748709999999996,-122.47583999999999
3042,Quintara St&22nd Ave NE-NS/SB,37.74855,-122.47917
3043,Quintara St&24th Ave NE-NS/SB,37.748459999999994,-122.48131000000001
3044,Quintara St&26th Ave NE-NS/SB,37.74838,-122.48345
3045,Quintara St&27th Ave NE-NS/PS,37.74832,-122.48458000000001
3046,Quintara St&28th Ave NE-NS/SB,37.74827,-122.4856
3047,Quintara St&29th Ave NE-NS/PS,37.74822,-122.48666000000001
3048,Quintara St&31st Ave NE-NS,37.74814,-122.48881000000002
3049,Quintara St&33rd Ave NE-NS,37.74805,-122.49095
3050,Quintara St&35th Ave NE-NS,37.74796,-122.4931
3051,39th Ave&Rivera St NE-FS,37.745962,-122.497308
3052,39th Ave&Quintara St SE-NS,37.747621,-122.497424
3053,Quintara St&41st Ave NE-NS,37.747679999999995,-122.49951999999999
3054,Quintra St&43rd Ave NE-NS/SB,37.747584,-122.50158300000001
3055,Quintara St&46th Ave NE-NS,37.74743,-122.50487
3056,Quintara St&48th Ave NE-NS,37.74734,-122.507
3057,Quintara St&36th Ave SW-NS,37.747765,-122.494399
3058,Grand View Ave&Clipper St NE-FS,37.74852,-122.44251000000001
3059,Northridge Rd&Dormitory Rd W-NS,37.73025,-122.37448
3060,Kirkwood Ave&Dormitory Rd N-FS,37.72988,-122.37527
3061,Kiska Rd&Reardon Rd NE-NS,37.73004,-122.37711000000002
3062,Kiska Rd&Ingalls St E-NS,37.73108,-122.37938999999999
3063,Ingalls St&Beatrice Ln W-FS,37.730579999999996,-122.38033999999999
3064,La Salle Ave&Ingalls St NE-FS,37.73077,-122.3814
3065,La Salle Ave&Osceola Dr SE-NS,37.73137,-122.38172
3066,La Salle Ave&Newcomb Ave E-NS,37.73298,-122.38479
3067,Cashmere St&La Salle Ave NE-FS,37.73585,-122.38695
3068,Cashmere St&Whitney Young Cir W-NS,37.7366,-122.38588
3069,Cashmere St&Hudson Ave SW-NS,37.73573,-122.38354
3070,Hudson Ave&Keith St N-FS,37.7377,-122.38412
3071,Hudson Ave&Mendell St E-NS,37.73896,-122.38628
3072,Mission Bay South & 4th St ,37.770513,-122.39103700000001
3073,16th St& Rhode Island St SE-FS/BZ,37.766011999999996,-122.402592
3074,16th St& Wisconsin St SE-FS/BZ,37.766225,-122.399681
3075,16th St& Missouri St SE-FS/BZ,37.766402,-122.396782
3076,16th St& Owen St SF/FS-BZ,37.76665,-122.39253000000001
3077,16th St& 4th St SE-FS/BZ,37.766765,-122.39071899999999
3078,Mission Bay North & 3rd St NW-FS/BZ,37.771164,-122.38961599999999
3079,16th Street & 4th Street NW/FS/BZ,37.766864,-122.390891
3080,16th Street & Owen St NW/FS-BZ,37.766721999999994,-122.39280500000001
3081,16th Street & Missouri St NW-FS/BZ,37.766492,-122.397011
