OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,point
18392,Mission St&18th St SW-FS/BZ,MISS18S0,MISS18ST,5554,37.761761,-122.419463,0,18TH ST,MISSION ST,FS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128472,114,,"(37.76176100001029, -122.41946300047063)"
18393,Mission St&22nd St SW-FS/BB,MISS22S0,MISS22ST,5562,37.75517,-122.4188,0,22ND ST,MISSION ST,FS,SW  ,BB,0,08/25/2018 02:14:39 PM +0000,1128474,114,,"(37.75516999964357, -122.41879999986192)"
18394,Mission St&Valencia St W-FS/BB,MISSVLN0,MISSVLNC,5626,37.74508,-122.4203,0,VALENCIA ST,MISSION ST,FS,W   ,BB,0,08/25/2018 02:14:39 PM +0000,1128476,114,,"(37.74508000040586, -122.42029999966813)"
18395,Mission St&Cortland Ave NW-NS/BB,MISSCOR0,MISSCORT,5584,37.741079,-122.422874,0,KINGSTON ST,MISSION ST,NS,N   ,BB,0,08/25/2018 02:14:39 PM +0000,1128478,114,,"(37.741079000068446, -122.42287399956972)"
18396,Mission St&Appleton Ave N-NS/BZ,MISSAPT0,MISSAPTN,5578,37.73899,-122.42404,0,APPLETON AVE,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128479,114,,"(37.738989999586195, -122.42403999961682)"
18397,Mission St&Highland Ave SW-FS/BZ,MISSHIG0,MISSHIGH,5597,37.73706,-122.4242,0,HIGHLAND AVE,MISSION ST,FS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128480,114,,"(37.73706000001394, -122.42420000056312)"
18398,Mission St&Bosworth St SW-FS/BZ,MISSBOS1,MISSBOSW,5580,37.73334,-122.42682,0,BOSWORTH ST,MISSION ST,FS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128482,114,,"(37.73333999991711, -122.42681999996468)"
18399,4080 Mission St NW-MB/BZ,MISS4080,MISS4080,5573,37.73217,-122.428,0,,MISSION ST,MB,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128483,114,,"(37.73216999971501, -122.42800000016145)"
18400,Market St&Hyde St N-NS/BZ,MRKTHYD3,,7423,37.778784,-122.414723,0,HYDE ST,MARKET ST,,,,0,08/25/2018 02:14:39 PM +0000,1128893,114,,"(37.77878399989231, -122.4147229994586)"
18401,Hayes St&Larkin St NW-FS/BZ,HAYSLAR0,HAYSLARK,4997,37.777709,-122.416852,0,LARKIN ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128894,114,,"(37.77770900039154, -122.41685199987057)"
18402,Hayes St&Gough St NW-FS/BZ,HAYSGOU0,HAYSGOUG,4996,37.776893,-122.423326,0,GOUGH ST,HAYES ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128895,114,,"(37.776892999713304, -122.42332600038598)"
18403,Hayes St&Laguna St NE-NS/BZ,HAYSLGN0,HAYSLGNA,4998,37.77653,-122.426146,0,LAGUNA ST,HAYES ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128896,114,,"(37.776530000419484, -122.42614600015737)"
18404,Hayes St&Buchanan St NW-FS/BZ,HAYSBUC0,HAYSBUCH,4983,37.776261,-122.428274,0,BUCHANAN ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128897,114,,"(37.77626099956365, -122.42827400006816)"
18405,Hayes St&Webster St NW-FS/BZ,HAYSWEB0,HAYSWEBS,5014,37.776056,-122.429879,0,WEBSTER ST,HAYES ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128898,114,,"(37.7760559995772, -122.42987899989838)"
18406,Hayes St&Fillmore St NW-FS/BZ,HAYSFIL0,HAYSFILL,4993,37.775838,-122.431561,0,FILLMORE ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128899,114,,"(37.77583799978948, -122.43156099999584)"
18407,Hayes St&Steiner St NW-FS/BZ,HAYSSTE0,HAYSSTEI,5011,37.775627,-122.433203,0,STEINER ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128900,114,,"(37.775626999560345, -122.43320299999462)"
18408,Hayes St&Pierce St NE-NS/BZ,HAYSPIE0,HAYSPIER,5003,37.775472,-122.434443,0,PIERCE ST,HAYES ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128901,114,,"(37.77547199965985, -122.43444300054861)"
18409,Hayes St&Baker St NW-FS/BZ,HAYSBAK0,HAYSBAKR,4979,37.774573,-122.441501,0,BAKER ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128902,114,,"(37.774573000289834, -122.44150100054034)"
18410,Hayes St&Central Ave NE-NS/BZ,HAYSCEN0,HAYSCENT,4985,37.774195,-122.444298,0,CENTRAL AVE,HAYES ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128903,114,,"(37.77419499989327, -122.44429799977763)"
18411,Hayes St&Clayton St NE-NS/BZ,HAYSCLT0,HAYSCLTN,4987,37.773605,-122.449166,0,CLAYTON ST,HAYES ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128904,114,,"(37.77360500027319, -122.44916600052976)"
18412,Hayes St&Shrader St NE-NS/BZ,HAYSSHR0,HAYSSHRA,5007,37.77317,-122.452502,0,SHRADER ST,HAYES ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128905,114,,"(37.77316999956407, -122.45250200022443)"
18413,Hayes St&Stanyan St NE-NS/BZ,HAYSSTA0,HAYSSTAN,5009,37.77296,-122.454148,0,STANYAN ST,HAYES ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128906,114,,"(37.772960000171956, -122.45414799967935)"
18414,Fulton St & Shrader St  SW-NS/BZ,FULTSHRD,,7499,37.774907,-122.45312,0,SHRADER ST,FULTON ST,,,,0,08/25/2018 02:14:39 PM +0000,1128908,114,,"(37.77490700004946, -122.45312000048844)"
18415,Hayes St&Masonic Ave SE-FS/BZ,HAYSMSI1,HAYSMSIC,5002,37.773926,-122.446003,0,MASONIC AVE,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128910,114,,"(37.77392599989589, -122.4460030004878)"
18416,Hayes St&Divisadero St SE-FS/BZ,HAYSDIV1,HAYSDIVI,4992,37.774978,-122.437728,0,SCOTT ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128911,114,,"(37.7749779996451, -122.43772800006045)"
18417,Grove St&Van Ness Ave SE-FS/BZ,GROVV.N1,GROVV.N.,4923,37.778188,-122.419743,0,GROVE ST,GROVE ST,FS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128912,114,,"(37.7781879999764, -122.41974299994612)"
18418,Hayes St&Shrader St SW-FS/BZ,HAYSSHRD,,7561,37.77306,-122.452513,0,SHRADER ST,HAYES ST,,,,0,08/25/2018 02:14:39 PM +0000,1128917,114,,"(37.77305999956527, -122.4525129995413)"
18419,Hayes St&Clayton St SW-NS/BZ,HAYSCLT1,HAYSCLTN,4988,37.773417,-122.449464,0,CLAYTON ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128918,114,,"(37.773417000012095, -122.44946400054997)"
18420,Hayes St&Central Ave SW-NS/BZ,HAYSCEN1,HAYSCENT,4986,37.77409,-122.444515,0,CENTRAL AVE,HAYES ST,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128919,114,,"(37.77408999995272, -122.44451499992087)"
18421,Hayes St&Lyon St SW-NS/BZ,HAYSLYO1,HAYSLYON,5000,37.77429,-122.442862,0,LYON ST,HAYES ST,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128920,114,,"(37.77428999973875, -122.4428620003346)"
18422,Hayes St&Baker St SW-NS/BZ,HAYSBAK1,HAYSBAKR,4980,37.774509,-122.441259,0,BAKER ST,HAYES ST,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128921,114,,"(37.77450900016939, -122.44125900018649)"
18423,Hayes St&Pierce St SE-FS/BZ,HAYSPIE1,HAYSPIER,5004,37.775413,-122.434177,0,PIERCE ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128922,114,,"(37.77541300016858, -122.43417700008814)"
18424,Hayes St&Steiner St SE-FS/BZ,HAYSSTE1,HAYSSTEI,5012,37.775627,-122.432476,0,STEINER ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128923,114,,"(37.77562700000203, -122.43247600007955)"
18425,Hayes St&Fillmore St SE-FS/BZ,HAYSFIL1,HAYSFILL,4994,37.775804,-122.430834,0,FILLMORE ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128924,114,,"(37.77580399967408, -122.43083399998332)"
18426,Hayes St&Webster St SE-FS/BZ,HAYSWEB1,HAYSWEBS,5015,37.776035,-122.42919,0,WEBSTER ST,HAYES ST,FS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128925,114,,"(37.776035000223864, -122.42918999961695)"
18427,Hayes St&Buchanan St SE-FS/BZ,HAYSBUC1,HAYSBUCH,4984,37.776244,-122.427555,0,BUCHANAN ST,HAYES ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128926,114,,"(37.77624399978271, -122.4275550002921)"
18428,Laguna St&Hayes St NE-FS/BZ,LGNAHAY1,LGNAHAYS,5260,37.776752,-122.42627,0,HAYES ST,LAGUNA ST,FS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128927,114,,"(37.77675199974732, -122.42626999992942)"
18429,Mission St&Cortland Ave E-FS/BZ,MISSCOR1,MISSCORT,5583,37.741052,-122.422759,0,CORTLAND AVE,MISSION ST,FS,E   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128526,114,,"(37.741051999620026, -122.42275900054885)"
18430,Mission St&Power St NE-FS/BZ,MISSPOWR, ,7841,37.746245,-122.419401,,PRECITA AVE,MISSION ST, , , ,,08/25/2018 02:14:39 PM +0000,1128528,114,,"(37.74624500015905, -122.41940099983216)"
18431,Mission St&22nd St NE-FS/BB,MISS22S1,MISS22ST,5561,37.75582,-122.41871,0,22ND ST,MISSION ST,FS,NE  ,BB,0,08/25/2018 02:14:39 PM +0000,1128530,114,,"(37.75581999998921, -122.41871000055863)"
18432,Mission St&20th St NE-FS/BZ,MISS20S1,MISS20ST,5557,37.75911,-122.41902,0,20TH ST,MISSION ST,FS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128531,114,,"(37.7591099999418, -122.41901999954871)"
18433,Mission St&18th St NE-FS/BZ,MISS18S1,MISS18ST,5553,37.762635,-122.419348,0,18TH ST,MISSION ST,FS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128532,114,,"(37.76263500011846, -122.41934799947651)"
18434,Mission St&14th St NE-FS/BZ,MISS14S1,MISS14ST,5547,37.76862,-122.41993,0,14TH ST,MISSION ST,FS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128533,114,,"(37.76861999986332, -122.41992999954762)"
18435,Mission St&13th St NE-FS/BZ,MISS13S1,MISS13ST,5546,37.77047,-122.41978,0,13TH ST,MISSION ST,FS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128534,114,,"(37.770469999630784, -122.41977999971895)"
18436,Mission St&South Van Ness Ave E-FS,MISSSOVN,,7299,37.772994,-122.418485,0,SOUTH VAN NESS AVE,MISSION ST,,,,0,08/25/2018 02:14:39 PM +0000,1128535,114,,"(37.77299400019806, -122.41848500036414)"
18437,Mission St&9th St E-FS/BZ,MISS 9S1,MISS 9ST,5542,37.77645,-122.41431,0,9TH ST,MISSION ST,FS,E   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128536,114,,"(37.77644999977237, -122.41430999960417)"
18438,Mission St&8th St E-FS/BZ,MISS.8S1,MISS.8ST,5541,37.7777,-122.41273,0,8TH ST,MISSION ST,FS,E   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128537,114,,"(37.777699999797, -122.41272999952467)"
18439,Mission St&7th St E-FS/BZ,MISS07S1,,7129,37.779354,-122.410505,0,7TH ST,MISSION ST,FS,E,BZ,0,08/25/2018 02:14:39 PM +0000,1128538,114,,"(37.77935399993068, -122.41050499991451)"
18440,Mission St&6th St E-FS/BZ,MISS 6S1,MISS 6ST,5537,37.78119,-122.40831,0,6TH ST,MISSION ST,FS,E   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128539,114,,"(37.7811900001798, -122.40830999973093)"
18441,Mission St&4th St E-FS/BZ,MISS 4S1,MISS 4ST,5533,37.78464,-122.40393,0,04TH ST,MISSION ST,FS,E   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128540,114,,"(37.784639999849574, -122.40392999985714)"
18442,Mission St&3rd St E-FS/BZ,MISS 3S1,MISS 3ST,5531,37.78651,-122.40157,0,3RD ST,MISSION ST,FS,E   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128541,114,,"(37.78651000035819, -122.40156999988076)"
18443,Mission St&2nd St S-NS/BZ,MISS 2S1,MISS 2ST,5530,37.78787,-122.39985,0,02ND ST,MISSION ST,NS,S   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128542,114,,"(37.78786999972911, -122.39985000053552)"
18444,Mission & Fremont S-NS/SI,MISSFRE1, ,7945,37.790261,-122.396788,,01ST ST,MISSION ST, , , ,,08/25/2018 02:14:39 PM +0000,1128543,114,,"(37.79026099974044, -122.39678799983479)"
18445,Mission St&Main St N-NS,MISSMAI0,MISSMAIN,5603,37.791965,-122.39493,0,MAIN ST,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128546,114,,"(37.79196499995677, -122.39492999948921)"
18446,Mission St&5th St W-FS/BZ,MISS.5S0,MISS.5ST,5536,37.782725,-122.40664,0,5TH ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128547,114,,"(37.78272499960236, -122.4066399998164)"
18447,Mission St&11th St W-FS/BZ,MISS11S0,MISS11ST,5545,37.774306,-122.417292,0,11TH ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128548,114,,"(37.774305999552645, -122.41729199947439)"
18448,Mission St&16th St SW-FS/BB,MISS16S0,MISS16ST,5552,37.765036,-122.419726,0,MISSION ST,16TH ST,FS,SW  ,BB,1,08/25/2018 02:14:39 PM +0000,1128549,114,,"(37.765035999651474, -122.4197259998753)"
18449,Mission St&24th St SW-FS/BB,MISS24S0,MISS24ST,5566,37.751964,-122.418528,0,24TH ST,MISSION ST,FS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128550,114,,"(37.75196400007525, -122.41852799962217)"
18450,Mission St&30th St NW-NS/BB,MISS30S0,MISS30ST,5572,37.742417,-122.421991,0,GODEUS ST,MISSION ST,NS,N   ,BB,0,08/25/2018 02:14:39 PM +0000,1128551,114,,"(37.74241699989206, -122.42199100024183)"
18451,Mission St&Silver Ave W-FS/BZ,MISSSIL0,MISSSILV,5621,37.728723,-122.431354,0,SILVER AVE,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128552,114,,"(37.72872300021648, -122.43135399992319)"
18452,Mission St&Geneva Ave W-FS/BB,MISSGNV0,MISSGNVA,5592,37.716455,-122.441149,0,GENEVA AVE,MISSION ST,FS,E   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128553,114,,"(37.71645500004559, -122.44114899998971)"
18453,Mission St&Flournoy St N-NS/PS,MISSFLN0,MISSFLNY,5588,37.70682,-122.45906,0,FLOURNOY ST,MISSION ST,NS,N   ,,0,08/25/2018 02:14:39 PM +0000,1128554,114,,"(37.70681999979988, -122.45905999967613)"
18454,Daly City Bart Station W-FS/SI,DC.BARTI, ,7842,37.706514,-122.468632,,WEST STATION RD,BART ACCESS RD, , , ,,08/25/2018 02:14:39 PM +0000,1128555,114,,"(37.70651399986097, -122.46863199962395)"
18455,Mission St&Beale St W-FS/BZ,MISSBEA0,MISSBEAL,5579,37.791144,-122.395916,0,BEALE ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128556,114,,"(37.79114400008774, -122.39591599961925)"
18456,Mission St&1st St N-NS/BZ,MISS 1S0,MISS 1ST,5528,37.78992,-122.39749,0,01ST ST,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128557,114,,"(37.789920000386644, -122.39749000023107)"
18457,Mission St&2nd St W-FS/BZ,MISS 2S0,MISS 2ST,5529,37.78775,-122.40024,0,2ND ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128558,114,,"(37.787750000117015, -122.40023999994189)"
18458,Mission St&3rd St W-FS/BZ,MISS 3S0,MISS 3ST,5532,37.78597,-122.40249,0,3RD ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128559,114,,"(37.785969999572664, -122.40249000009577)"
18459,Mission St&4th St W-FS/BZ,MISS 4S0,MISS 4ST,5534,37.78436,-122.40452,0,04TH ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128560,114,,"(37.784360000149235, -122.4045200000368)"
18460,Mission St&8th St W-FS/BZ,MISS 8S0,MISS 8ST,5540,37.77723,-122.41355,0,8TH ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128561,114,,"(37.77722999983866, -122.41354999993416)"
18461,Mission St&20th St SW-FS/BZ,MISS20S0,MISS20ST,5558,37.75817,-122.41909,0,20TH ST,MISSION ST,FS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128562,114,,"(37.75816999970434, -122.41908999947165)"
18462,Mission St&Richland Ave SW-FS/BZ,MISSRIC0,MISSRICH,5614,37.73562,-122.4247,0,RICHLAND AVE,MISSION ST,FS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128563,114,,"(37.735620000030046, -122.42469999960205)"
18463,Mission St&Ruth St W-FS/BZ,MISSRUT0,MISSRUTH,5616,37.72281,-122.43633,0,RUTH ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128564,114,,"(37.72281000037866, -122.4363300004415)"
18464,Mission St&Lowell St W-FS/BZ,MISSLOW0,MISSLOWL,5602,37.711432,-122.446486,0,LOWELL ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128565,114,,"(37.711432000161295, -122.44648599961056)"
18465,Mission St&Sickles Ave W-FS/BZ,MISSSIC0,MISSSICK,5619,37.70866,-122.45332,0,SICKLES AVE,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128566,114,,"(37.70866000035527, -122.45331999971526)"
18473,Trumbull St&Congdon St NW-FS/PS,TRUMCON0,TRUMCONG,6706,37.73097,-122.42639,0,CONGDON ST,TRUMBULL ST,FS,NW  ,,1,08/25/2018 02:14:39 PM +0000,1128605,114,,"(37.730970000161186, -122.42639000004935)"
18474,Mission St&Trumbull St W-FS/BZ,MISSTRU0,MISSTRUM,5625,37.73045,-122.42971,0,TRUMBULL ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128606,114,,"(37.73044999961303, -122.4297100003151)"
18475,Mission St&Francis St W-FS/BZ,MISSFRA0,MISSFRAN,5590,37.72635,-122.43365,0,FRANCIS ST,MISSION ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128607,114,,"(37.72635000013734, -122.43365000038614)"
18476,Mission St&Norton St W-FS/BZ,MISSNOR0,MISSNORT,5607,37.72431,-122.43519,0,NORTON ST,MISSION ST,FS,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128608,114,,"(37.724310000124646, -122.43519000031483)"
18477,Mission St&Onondaga Ave N-NS/BZ,MISSONO1,MISSONON,5609,37.721282,-122.437483,0,ONONDAGA AVE,MISSION ST,NS,N   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128610,114,,"(37.72128200029488, -122.43748299970157)"
18478,Mission St&Italy Ave W-MB/BZ,MISSITA1,MISSITAL,5598,37.71915,-122.439087,0,ITALY AVE,MISSION ST,MB,W   ,BZ,1,08/25/2018 02:14:39 PM +0000,1128611,114,,"(37.719149999961, -122.43908699949611)"
18479,Mission St&Mt Vernon Ave N-NS/BZ,MISSMTV0,MISSMTVN,5604,37.7147,-122.44265,0,MOUNT VERNON AVE,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128612,114,,"(37.714699999985164, -122.44265000051377)"
18480,Mission St&Foote Ave N-NS/BZ,MISSFOO0,MISSFOOT,5589,37.71285,-122.44462,0,FOOTE AVE,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128613,114,,"(37.712850000132434, -122.44461999986636)"
18481,Mission St&Whittier St N-NS/BZ,MISSWHI0,MISSWHIT,5627,37.71048,-122.44834,0,WHITTIER ST,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128615,114,,"(37.71048000016313, -122.44833999988072)"
18482,Mission St&Lawrence Ave N-NS/BZ,MISSLAW0,MISSLAWR,5600,37.7095,-122.45087,0,LAWRENCE AVE,MISSION ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1128616,114,,"(37.70949999996648, -122.45087000012862)"
18483,San Jose Ave&Sickles Ave S-NS,S.J.SIC1,S.J.SICK,6283,37.7112,-122.455945,0,ALEMANY BLVD,SAN JOSE AVE,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1128619,114,,"(37.71119999992646, -122.45594499998437)"
18484,Trumbull St&Stoneybrook Ave SW-NS/SB,TRUMSTB1,TRUMSTBK,6708,37.73095,-122.42192,0,STONEYBROOK AVE,TRUMBULL ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1128623,114,,"(37.73094999990256, -122.42191999978222)"
18485,Trumbull St&Congdon St SW-NS/SB,TRUMCON1,TRUMCONG,6707,37.73084,-122.42624,0,CONGDON ST,TRUMBULL ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1128641,114,,"(37.73083999959444, -122.42624000014337)"
18486,6th St&Bryant St N-FS/BZ, 6STBRY1,,7319,37.776157,-122.402598,0,BRYANT ST,6TH ST,,,,0,08/25/2018 02:14:39 PM +0000,1128642,114,,"(37.77615700008191, -122.40259799984383)"
18487,Legion of Honor SE-NS/BZ,LEG.HON1,LEG.HON.,4873,37.785015,-122.499592,0,EL CAMINO DEL MAR,LEGION OF HONOR DR,NS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128651,114,,"(37.78501500042119, -122.4995919997107)"
18488,33rd Ave&Geary Blvd NW-NS/BZ,33AVGEA0,33AVGEAR,3558,37.779815,-122.493388,0,GEARY BLVD,33RD AVE,NS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1128652,114,,"(37.77981500009341, -122.49338799977737)"
18489,46th Ave&Judah St NW-NS/PS,46AVJUD0,46AVJUDA,3576,37.760519,-122.506015,0,JUDAH ST,46TH AVE,NS,NW  ,,1,08/25/2018 02:14:39 PM +0000,1128654,114,,"(37.7605189999258, -122.50601500048353)"
18490,47th Ave&Wawona St SW-FS/PS,47AVWAW0,47AVWAWO,3606,37.736018,-122.505366,0,WAWONA ST,47TH AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128655,114,,"(37.736017999848144, -122.5053660005166)"
18491,19th Ave&Buckingham Way NW-NS/BZ,19AVBUC1,19AVBUCK,3352,37.725732,-122.475063,0,WINSTON DR,19TH AVE,NS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128656,114,,"(37.725731999642534, -122.47506299973094)"
18492,Legion of Honor SW-FS/SB,LHONWES0,LHONWEST,4874,37.78498,-122.49969,0,EL CAMINO DEL MAR,LEGION OF HONOR DR,FS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1128657,114,,"(37.78498000023518, -122.49969000000479)"
18493,Legion of Honor Dr&Clement St NW-NS,LHONCLM0,LHONCLMT,5261,37.781653,-122.494615,0,CLEMENT ST,LEGION OF HONOR DR,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128658,114,,"(37.78165300005266, -122.49461499977343)"
18494,33rd Ave&Clement St SW-FS/BZ,33AVCLM0,33AVCLMT,3556,37.781502,-122.493515,0,CLEMENT ST,33RD AVE,FS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128659,114,,"(37.78150200024455, -122.49351500037062)"
18495,33rd Ave&Anza St NW-NS/SB,33AVANZ0,33AVANZA,3551,37.777861,-122.493249,0,ANZA ST,33RD AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128660,114,,"(37.77786099965457, -122.49324900000866)"
18496,33rd Ave&Balboa St NW-NS/BZ,33AVBBO0,33AVBBOA,3554,37.775997,-122.493133,0,BALBOA ST,33RD AVE,NS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1128661,114,,"(37.77599700014357, -122.49313299982066)"
18497,Fulton St&Great Hwy NE-NS/SB,FULTGHW0,FULTGHWY,4227,37.771421,-122.510792,0,GREAT HWY,FULTON ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1128669,114,,"(37.771421000356405, -122.51079200013989)"
18498,Great Hwy&Ocean Beach W-MB/SB,GHWYOBC0,GHWYOBCH,4780,37.76737,-122.510456,0,,GREAT HWY,MB,W   ,,0,08/25/2018 02:14:39 PM +0000,1128670,114,,"(37.767370000031235, -122.51045600015675)"
18499,Lincoln Way&La Playa St SW-NS/PS,LWAYLAP0,LWAYLAPL,5329,37.763926,-122.50957,0,LA PLAYA ST,LINCOLN WY,NS,SW  ,,1,08/25/2018 02:14:39 PM +0000,1128671,114,,"(37.76392600017299, -122.50957000014304)"
18500,46th Ave&Lincoln Way SW-FS/PS,46AVLWA0,46AVLWAY,3583,37.764053,-122.50627,0,LINCOLN WY,46TH AVE,FS,SW  ,,1,08/25/2018 02:14:39 PM +0000,1128672,114,,"(37.764053000422614, -122.506269999705)"
18501,46th Ave&Irving St NW-NS/PS,46AVIRV0,46AVIRVG,3574,37.762375,-122.506143,0,IRVING ST,46TH AVE,NS,NW  ,,1,08/25/2018 02:14:39 PM +0000,1128673,114,,"(37.762374999758926, -122.50614299952791)"
19757,40 Crestline Dr NE-MB/SB,CRSTH 40,,4209,37.750388,-122.446577,0,,CRESTLINE DR,,NE,,0,08/25/2018 02:14:39 PM +0000,1130251,114,,"(37.75038800023215, -122.44657699954975)"
18502,46th Ave&Kirkham St NW-NS/PS,46AVKIR0,46AVKIRK,3578,37.758655,-122.505888,0,KIRKHAM ST,46TH AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128674,114,,"(37.75865500016799, -122.50588800051223)"
18503,46th Ave&Lawton St NW-NS/PS,46AVLAW0,46AVLAWT,3580,37.756781,-122.505749,0,LAWTON ST,46TH AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128675,114,,"(37.756781000192, -122.50574900024546)"
18504,46th Ave&Moraga St NW-NS/PS,46AVMOR0,46AVMORA,3584,37.754925,-122.505621,0,MORAGA ST,46TH AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1128676,114,,"(37.75492499996097, -122.50562100043368)"
